site_id,chloride_cl,calcium_total,magnesium_total,sodium_na,potassium_k,salinity_ec,value_date,ph_value,nearest_suburb
109588,2500,78,350,1100,47,8200,1989/5/15,7.7,Sunshine North
109588,2500,78,370,1200,48,8300,1990/1/31,7.7,Sunshine North
109588,2400,82,360,1100,45,8200,1990/11/22,7.5,Sunshine North
109588,2300,83,380,1200,50,8200,1991/11/21,7.4,Sunshine North
109588,2500,81,370,1200,47,8200,1992/12/9,7.5,Sunshine North
109588,2500,81,370,1200,47,8200,1992/12/9,7.5,Sunshine North
109607,2300,60,350,1100,38,7700,1987/1/12,8,Ardeer
109607,2400,110,330,1400,25,8200,1988/5/23,7.8,Ardeer
109607,2200,63,330,970,39,7600,1990/2/2,7.9,Ardeer
109607,2400,120,320,1300,24,8400,1991/1/18,7.5,Ardeer
109607,2200,61,340,1000,44,7500,1991/11/21,7.6,Ardeer
109607,2400,110,320,1300,27,8400,1991/11/21,7.6,Ardeer
109607,2200,110,310,1300,26,8000,1992/12/8,7.62,Ardeer
109607,2200,110,310,1300,26,8000,1992/12/8,7.62,Ardeer
109607,2200,110,310,1300,26,8000,1992/12/8,7.62,Ardeer
109607,2300,64,360,1100,46,7500,1992/12/8,7.62,Ardeer
109611,3350,126,253,1815,17,13340,1970/3/1,7.85,Jungaburra
109611,4070,127,321,2219,25,16240,1970/3/1,7.85,Jungaburra
109611,4590,45,366,2556,22,13280,1974/3/21,7.9,Jungaburra
109611,4065,16,308,2307,16,12399,1975/2/18,8.42,Jungaburra
109611,5130,40,424,2860,17,15370,1978/2/18,7.86,Jungaburra
109611,3380,15,218,1969,15,10000,1980/9/10,8.45,Jungaburra
109611,5090,36,407,2789,9,14600,1980/9/10,8.45,Jungaburra
109611,5040,30,421,2888,18,15150,1981/3/12,7.9,Jungaburra
109611,3330,15,233,1990,15,10400,1981/3/12,7.9,Jungaburra
109611,4960,31,401,2791,19,15000,1981/9/10,8.18,Jungaburra
109611,4960,46,414,2794,18,15000,1981/9/10,8.18,Jungaburra
109611,4800,56,430,2900,13,15000,1984/12/12,8.1,Jungaburra
109611,4900,160,420,2800,18,15000,1984/9/6,8.2,Jungaburra
109627,610,27,77,460,7.4,3500,1988/3/21,6.7,Lancaster
109627,2400,140,360,1600,7.1,9300,1988/3/6,7.05,Lancaster
109627,4300,270,690,2200,11,14000,1988/3/6,7.05,Lancaster
109627,1700,94,240,860,9.3,5500,1988/3/8,7.2,Lancaster
109627,840,36,91,410,6.3,2900,1988/3/9,7.7,Lancaster
109648,5600,260,790,2900,21,16000,1986/5/15,7.2,Muskerry
109654,12,5,3,11,4,121,1975/1/23,7.39,Lemnos
109685,4320,123,425,2340,27,12953,1971/3/26,7.92,Tarneit
109685,3600,96,330,2000,24,12000,1985/10/25,8.3,Tarneit
109685,3600,110,370,2100,27,12000,1985/5/15,7.8,Tarneit
109685,3900,110,360,2100,28,12000,1986/4/29,7.9,Tarneit
109685,4200,130,460,2500,29,13000,1988/11/30,8.2,Tarneit
109685,3800,100,360,2100,25,12000,1989/5/10,8.1,Tarneit
109689,2780,53,395,1330,4,8900,1975/6/6,7.35,Toolamba West
109762,1600,85,110,880,9.4,5500,1984/11/29,7.35,Waggarandall
109762,1600,95,110,920,7.8,5300,1984/11/29,7.35,Waggarandall
110180,7600,480,620,4100,51,22000,1991/9/18,7.8,Dumosa
110185,5050,250,390,2350,12,13600,2011/12/1,6.76,Dooboobetic
110720,21,38,5,64,2,468,1977/9/27,7.9,Woodside Beach
110720,17,17,3,22,1,205,1977/9/27,7.9,Woodside Beach
110721,1355,190,140,556,6,4560,1980/5/22,7.9,Jack River
110721,1364,187,142,556,5,4560,1980/5/22,7.9,Jack River
110721,1303,167,85,544,9,4150,1981/7/14,7.6,Jack River
110729,223,17,26,104,6,890,1982/7/16,7.7,Willow Grove
110870,9000,210,670,4900,57,25000,1988/1/13,7.6,Seaholme
110870,5500,120,450,3500,45,17000,1988/12/13,8.1,Seaholme
110870,5900,120,420,3800,45,18000,1988/5/11,7.6,Seaholme
110870,6100,120,410,3600,41,19000,1989/5/15,7.9,Seaholme
110870,7600,160,540,3900,47,23000,1990/11/27,7.5,Seaholme
110870,6200,140,450,3700,31,19000,1990/2/2,7.4,Seaholme
110870,8400,220,760,4700,60,25000,1992/1/22,7.5,Seaholme
110870,8800,230,790,4800,57,26000,1992/12/10,7.4,Seaholme
110874,4500,350,360,2200,28,13000,1992/12/9,7,Wooroonook
110985,400,67,40,280,3.2,2000,1992/4/28,7.4,Wool Wool
111053,4300,140,370,2400,22,14000,1992/2/14,7.9,Benalla
111231,350,22,28,240,8.5,1600,1992/5/12,7.5,Pomborneit
112202,7500,180,410,4200,62,22000,1992/8/8,8.2,Clear Lake
112230,1000,120,210,320,11,3500,1992/8/11,7.2,Tatyoon
112230,2000,75,260,1100,16,7300,1992/8/20,7.3,Tatyoon
112826,1700,200,280,710,22,6100,1911/11/11,7.7,Mortlake
113470,140,1,2.1,140,5.2,710,1994/3/1,8.9,Wensleydale
114155,120,20,16,190,19,1100,1995/5/4,8,Venus Bay
114167,110,6.4,6.7,84,1.7,520,1911/11/11,6.2,Barongarook
115732,1700,45,87,1200,54,6500,1993/6/2,8.1,Newmerella
115732,1300,34,78,1000,53,5400,2001/8/23,8,Newmerella
115732,1280,43,86,981,68,5980,2009/7/9,7.32,Newmerella
115869,880,29,66,430,20,3000,1994/6/30,7.2,Surf Beach
116460,55,3.2,0.5,82,11,520,1994/3/2,11,Moggs Creek
116460,95,12,4,37,1,435,2009/5/5,6.76,Moggs Creek
119330,56.2,25.7,37.9,44.1,6.3,645,1997/10/11,7.3,Dunnstown
119330,55.8,25.8,38.3,46.3,6.1,675,1997/7/14,7.5,Dunnstown
119334,550,110,129,128,3,2320,2009/9/8,7.6,Millbrook
119341,20,17,7.6,41,2.6,340,1993/11/26,7.4,Bullarook
119341,17.2,3.4,1.3,80.4,1.9,384,1997/10/11,7.7,Bullarook
119341,15.4,2.6,0.4,103,2.1,460,1997/7/14,8.4,Bullarook
119341,21,2,1,86,3,415,2009/9/8,8.11,Bullarook
119348,3300,190,220,1700,40,10000,1994/3/1,5.3,Bellbrae
119365,28,15,14,22,1,365,2010/2/25,7.03,Wallace
119377,75,12.5,4.4,92.3,5.1,509,1996/9/5,8.4,Langdons Hill
119377,132,24,12,97,16,745,2009/4/29,8.28,Langdons Hill
121019,150,17,17,120,2.6,800,1994/5/29,7.1,Weatherboard
121019,122,13,15,82,3,641,2009/4/30,6.94,Weatherboard
122152,98,23.8,28.2,92,3.7,656,1996/9/6,7.2,Tourello
122677,620,270,44,240,2.3,2600,1994/9/21,7.2,Grassdale
125274,290,10,22,170,0.9,1100,1995/11/22,6,Dingley Village
126975,3200,170,430,870,10,9300,2018/11/28,6.41,Clyde North
126975,3300,180,430,890,11,8800,2019/10/11,6.43,Clyde North
138656,230,52,76,190,29,1620,2009/4/28,6.29,Glengower
138657,60,65,157,59,9,1560,2009/9/9,6.1,Blampied
138658,85,10,9,56,2,330,2009/9/9,7.99,Newlyn
140280,400,139,58,186,12,2060,2009/8/30,6.75,East Bairnsdale
141235,58,46,28,56,14,660,2009/4/28,7.88,Laang
141243,133,113,12,73,1,1070,2009/4/30,6.74,Ayrford
141299,580,41,79,387,11,2630,2009/4/27,8.33,Port Fairy
141316,72,98,16,61,6,856,2009/4/27,7.32,Dennington
142703,82,13,17,130,7,850,2001/3/6,7.4,Warrion
142712,620,32,80,590,12,3500,2001/2/19,7.7,Corunnun
144467,540,200,37,240,5.2,2400,2001/8/23,7.8,Jarrahmond
144467,247,138,26,157,4,1830,2009/7/9,7.1,Jarrahmond
144469,19,8.3,7.8,40,2,150,2001/8/23,7.2,Bete Bolong
144469,12,6,4,10,1,145,2009/7/9,6.87,Bete Bolong
144973,55,14,26,55,1,542,2009/9/7,6.85,Parwan
144993,34,12,20,31,1,400,2009/9/8,7.54,Springbank
144997,10,2,3,16,1,166,2009/9/8,7.1,Clarkes Hill
145094,330,62,32,170,6.3,1400,2001/10/15,8.6,Woodside
145261,140,6,9.4,64,1.3,500,2018/12/3,5.5,Pioneer Bay
145261,160,5.4,9.3,62,1,490,2019/10/11,5.29,Pioneer Bay
145275,150,8.3,8.5,140,1.3,850,2002/3/15,7.2,Moorilim
146024,398,33,52,194,4,1740,2009/5/7,7.53,Byaduk
146028,266,76,23,206,2,1610,2009/5/7,7.31,Branxholme
8002854,33200,670,2770,15600,244,84400,2011/12/6,6.55,Bolton
8003865,710,56,44,409,14,2720,2010/10/7,8.02,Lorquon
8003879,778,65,68,462,14,2600,2010/9/29,8.4,Lillimur
8003890,350,10,15,422,27,1930,2010/6/30,9.87,Miga Lake
8004041,329,78,48,436,23,2190,2010/10/13,7.14,Carina
CARSHALTON,100,36,36,90,21,800,2022/12/7,6.76,Kangaroo Flat
GOLDEN_SQUARE_BORE,2300,100,330,1200,12,8400,2022/12/8,6.59,Golden Square
JACKASS_FLAT_BORE,4500,110,460,2900,45,15000,2022/12/8,6.64,Sandhurst East
NEW_MOON,1700,93,240,1000,30,6700,2022/12/8,7.07,Comet Hill
RWB,1400,68,230,850,12,5800,2022/12/8,7.7,Quarry Hill
SP068252,994,74,162,391,9,4050,2012/9/27,7.41,Homebush
SP068252,820,84,150,340,7,3200,2018/1/24,7.26,Homebush
SP068252,800,84,150,340,6.3,3300,2018/11/1,7.42,Homebush
SP068252,900,80,150,370,7,3200,2019/11/21,7.2,Homebush
WRK005695,760,43,72,410,5.9,2800,1987/4/1,7.2,Wharparilla
WRK006377,616,39,60,450,10,2550,1980/11/26,7.4,Katunga
WRK006417,244,29,44,95,4,1000,1981/11/13,8,Elmore
WRK006417,159,21.1,26.7,71.5,2.25,710,2000/2/2,7.44,Elmore
WRK006438,563,45,73,312,7,2250,1982/6/1,7.85,Eastville
WRK006438,916,62.3,89.9,465,7.32,3510,2000/1/23,7.34,Eastville
WRK006637,260,2.7,29,500,3.4,2400,1983/2/7,9,Tongala
WRK007040,940,22,99,430,4.8,3300,1995/2/6,6.4,Mooroopna
WRK007209,240,13,36,220,9.1,1400,1988/4/28,8.6,Marong
WRK007488,376,79.3,61.1,177,6.33,1780,2000/1/14,7.9,Carisbrook
WRK007806,845,47.5,63,480,7.27,3350,2000/1/10,7.92,Pompapiel
WRK008371,40,5,3,41,1,300,1981/1/17,7.4,Bearii
WRK064738,97,20,11,73,0.7,580,1985/2/5,8,Apsley
WRK952874,217,20,42,133,13,1100,2009/4/29,7.5,Evansford
WRK966214,921,60,82,400,13,2940,2006/11/16,6.11,Cora Lynn
WRK966214,858,53,79,376,11,2790,2007/1/11,6.28,Cora Lynn
WRK966214,981,58,81,410,11,3120,2007/12/13,7.32,Cora Lynn
WRK966214,664,56,80,398,10,2840,2008/5/25,6.31,Cora Lynn
WRK966216,13000,2600,830,3800,17,25000,2018/11/30,7.01,Cannons Creek
WRK966216,12000,2400,820,3600,17,31000,2019/10/10,7,Cannons Creek
WRK988724,247,91,27,206,7,1780,2009/8/4,7.31,Codrington
WRK988726,736,157,82,399,12,3500,2009/8/4,6.94,Yambuk
WRK988732,820,109,91,447,5,3680,2009/8/4,7.4,Willatook
WRK988735,541,100,67,312,3,2710,2009/8/5,7.44,Kirkstall
WRK988737,280,81,42,171,4,1710,2009/8/4,7.48,Bessiebelle
WRK988740,448,34,83,265,14,2230,2009/8/3,8.6,Broadwater
WRK990031,357,119,60,242,8,2320,2009/8/4,7.16,Homerton
WRK990056,84,26,5.2,78,3.2,570,2009/8/13,9.43,Trafalgar East
WRK991273,204,14,33,163,2,1180,2009/8/5,7.8,Penshurst
