Site ID,Chloride as Cl,Calcium (Total),Total Magnesium,Sodium as Na,Potassium as K,Salinity as EC@25 (lab),Date,pH
" ""69545",33.0,1.7,3.5,77.0,1.3,380.0,1987-01-27,7.6
" ""69545",140.0,8.0,11.0,130.0,4.3,790.0,1987-02-11,8.0
" ""69545",180.0,8.7,12.0,180.0,2.2,980.0,1987-02-12,7.85
" ""69545",190.0,9.5,13.0,190.0,2.1,1000.0,1987-02-12,7.85
" ""69545",180.0,8.7,12.0,180.0,2.2,980.0,1987-02-12,7.85
" ""69545",190.0,9.5,13.0,190.0,2.1,1000.0,1987-02-12,7.85
" ""69545",240.0,12.0,18.0,210.0,3.6,1200.0,1987-02-13,7.8
" ""69545",240.0,12.0,18.0,210.0,3.6,1200.0,1987-02-13,7.8
" ""69545",280.0,20.0,22.0,240.0,2.9,1400.0,1987-02-19,7.8
" ""69545",280.0,20.0,22.0,240.0,2.9,1400.0,1987-02-19,7.8
" ""69545",290.0,16.0,23.0,250.0,3.4,1400.0,1987-02-23,7.6
" ""69545",290.0,16.0,23.0,250.0,3.4,1400.0,1987-02-23,7.6
" ""69545",30.0,1.6,2.4,73.0,2.5,350.0,1987-02-03,7.8
" ""69545",86.0,4.7,7.6,110.0,2.6,600.0,1987-02-09,7.8
" ""69545",215.0,9.0,14.0,206.0,2.0,1150.0,2009-05-27,7.35
" ""69545",200.0,9.4,14.0,170.0,2.6,980.0,2018-10-30,7.45
" ""69545",200.0,7.8,12.0,160.0,1.8,970.0,2018-03-07,7.17
" ""69545",210.0,8.5,14.0,170.0,2.2,970.0,2019-10-28,7.31
" ""69547",19.0,1.0,1.0,65.0,1.0,292.0,2009-05-27,7.45
" ""69547",22.0,1.3,2.1,57.0,0.8,290.0,2018-10-30,7.29
" ""69547",22.0,1.0,1.9,55.0,0.7,290.0,2018-03-07,7.47
" ""69547",20.0,1.1,2.1,61.0,0.8,290.0,2019-10-28,7.28
" ""69548",21.0,7.0,14.0,52.0,8.0,390.0,2009-05-27,7.3
" ""69548",35.0,8.0,15.0,79.0,7.5,500.0,2018-10-30,7.0
" ""69548",74.0,7.1,13.0,110.0,6.6,720.0,2018-03-07,7.12
" ""69548",15.0,6.5,13.0,55.0,7.8,370.0,2019-10-28,7.3
" ""69549",1600.0,100.0,150.0,910.0,11.0,5700.0,1988-04-08,7.2
" ""69549",1550.0,80.0,127.0,907.0,13.0,5840.0,2012-12-06,6.65
" ""69706",4590.0,294.0,488.0,2850.0,13.0,14800.0,1972-11-16,8.0
" ""69706",4670.0,283.0,500.0,2600.0,15.0,14650.0,1972-11-17,8.0
" ""69706",248.0,16.0,18.0,156.0,8.0,1006.0,1977-03-17,7.2
" ""69706",2300.0,190.0,250.0,1200.0,9.6,7700.0,1984-12-05,7.4
" ""69708",153.0,8.0,10.0,397.0,6.0,1720.0,1976-04-01,8.16
" ""69708",1101.0,55.0,91.0,731.0,8.0,4240.0,1976-04-02,7.56
" ""69708",2327.0,183.0,268.0,987.0,10.0,7390.0,1976-04-02,7.56
" ""69708",490.0,21.0,36.0,340.0,5.0,2000.0,1976-04-07,7.98
" ""69708",955.0,8.0,56.0,572.0,3.0,3200.0,1977-03-17,7.31
" ""69708",940.0,22.0,28.0,660.0,4.2,3200.0,1984-11-28,7.8
" ""69709",118.0,19.0,18.0,188.0,5.0,1004.0,1977-03-17,7.68
" ""69709",110.0,10.0,14.0,200.0,4.2,1100.0,1984-11-28,7.8
" ""69710",270.0,15.0,12.0,320.0,5.6,1600.0,1987-05-15,7.85
" ""69710",600.0,32.0,45.0,450.0,3.8,2600.0,1987-05-15,7.85
" ""69710",270.0,15.0,12.0,320.0,5.6,1600.0,1987-05-15,7.85
" ""69710",600.0,32.0,45.0,450.0,3.8,2600.0,1987-05-15,7.85
" ""69710",1000.0,57.0,95.0,540.0,5.8,3600.0,1987-05-21,7.7
" ""69710",1000.0,57.0,95.0,540.0,5.8,3600.0,1987-05-21,7.7
" ""69710",270.0,11.0,21.0,240.0,2.5,1400.0,1987-05-27,7.6
" ""69710",270.0,11.0,21.0,240.0,2.5,1400.0,1987-05-27,7.6
" ""69710",130.0,4.6,7.6,150.0,2.1,770.0,1987-06-15,7.6
" ""69710",130.0,4.6,7.6,150.0,2.1,770.0,1987-06-15,7.6
" ""69710",140.0,6.3,10.0,150.0,2.2,800.0,1987-06-25,7.7
" ""69710",140.0,6.3,10.0,150.0,2.2,800.0,1987-06-25,7.7
" ""69710",270.0,10.0,18.0,230.0,2.2,1300.0,1987-06-03,7.6
" ""69710",270.0,10.0,18.0,230.0,2.2,1300.0,1987-06-03,7.6
" ""69710",230.0,9.6,14.0,210.0,3.4,1100.0,1987-07-14,7.4
" ""69710",230.0,9.6,14.0,210.0,3.4,1100.0,1987-07-14,7.4
" ""69710",190.0,9.3,15.0,180.0,2.5,970.0,1987-07-02,7.7
" ""69710",190.0,9.3,15.0,180.0,2.5,970.0,1987-07-02,7.7
" ""69710",150.0,7.2,10.0,150.0,1.9,820.0,1987-07-23,7.9
" ""69710",150.0,6.2,11.0,150.0,3.0,810.0,1987-07-29,7.8
" ""69710",220.0,25.0,20.0,200.0,2.8,1100.0,1987-07-06,7.8
" ""69710",220.0,25.0,20.0,200.0,2.8,1100.0,1987-07-06,7.8
" ""69710",161.0,5.0,10.0,149.0,2.0,865.0,2009-05-20,7.29
" ""69711",820.0,47.0,64.0,550.0,7.7,3200.0,1987-07-23,7.7
" ""69936",1500.0,17.0,69.0,910.0,4.6,4800.0,1988-12-12,7.2
" ""69962",163.0,3.0,2.0,314.0,10.0,1370.0,1978-02-16,8.59
" ""69962",164.0,3.0,2.0,315.0,9.0,1360.0,1978-02-17,8.5
" ""69962",163.0,2.0,2.0,318.0,9.0,1350.0,1978-02-20,8.57
" ""69962",164.0,3.0,2.0,319.0,9.0,1360.0,1978-02-20,8.57
" ""69962",163.0,2.0,2.0,320.0,9.0,1370.0,1978-02-21,8.48
" ""69962",163.0,2.0,2.0,319.0,9.0,1360.0,1978-02-21,8.48
" ""69962",162.0,2.0,2.0,318.0,9.0,1360.0,1978-02-21,8.48
" ""69962",165.0,2.0,2.0,320.0,9.0,1380.0,1978-02-22,8.51
" ""69962",162.0,2.0,2.0,319.0,9.0,1370.0,1978-02-22,8.51
" ""69962",163.0,2.0,2.0,319.0,9.0,1380.0,1978-02-23,8.79
" ""69962",161.0,2.0,2.0,319.0,9.0,1360.0,1978-02-24,8.37
" ""69962",163.0,2.0,2.0,319.0,9.0,1360.0,1978-02-24,8.37
" ""69962",163.0,2.0,2.0,319.0,9.0,1360.0,1978-02-24,8.37
" ""69963",81.0,31.0,26.0,70.0,2.3,660.0,1987-06-24,8.7
" ""69963",100.0,110.0,0.5,99.0,15.0,1800.0,1989-03-07,11.9
" ""69963",98.0,54.0,0.5,110.0,4.6,1200.0,1990-03-29,11.7
" ""70027",10.0,2.0,1.0,11.0,1.0,76.0,1969-10-08,6.4
" ""70027",10.0,10.0,1.8,11.0,0.1,120.0,1986-04-08,7.0
" ""7003",19400.0,280.0,1212.0,11671.0,99.0,50150.0,1978-12-20,3.7
" ""7017",18810.0,177.0,1317.0,10415.0,127.0,49000.0,1978-12-20,3.45
" ""7021",20370.0,497.0,1572.0,13297.0,90.0,58000.0,1978-12-20,7.55
" ""7022",21600.0,352.0,1480.0,13045.0,75.0,56000.0,1978-12-20,7.8
" ""70221",8900.0,590.0,670.0,4500.0,51.0,26000.0,1989-09-14,7.5
" ""70222",4600.0,250.0,290.0,2400.0,25.0,14000.0,1989-09-14,7.6
" ""70237",2300.0,98.0,200.0,1300.0,13.0,7600.0,1986-03-07,7.5
" ""70237",2230.0,88.0,192.0,1150.0,14.0,7890.0,2009-09-14,6.7
" ""70237",2500.0,85.0,180.0,1100.0,12.0,7400.0,2018-10-31,6.58
" ""70237",2400.0,86.0,180.0,1100.0,11.0,7100.0,2018-03-06,6.37
" ""70237",2400.0,91.0,200.0,1200.0,12.0,7000.0,2019-10-15,6.36
" ""70238",3300.0,18.0,250.0,1700.0,4.0,10000.0,2018-10-31,5.35
" ""70238",3500.0,18.0,270.0,1800.0,4.0,10000.0,2018-03-06,5.04
" ""70238",3300.0,18.0,270.0,1700.0,4.0,9800.0,2019-10-15,5.16
" ""70243",500.0,22.0,36.0,370.0,5.1,2100.0,1987-05-25,7.4
" ""70243",370.0,14.0,33.0,337.0,5.0,2220.0,2009-09-14,6.94
" ""70245",3300.0,250.0,490.0,2200.0,24.0,11000.0,1988-02-22,6.7
" ""70245",3300.0,250.0,490.0,2200.0,24.0,11000.0,1988-02-22,6.7
" ""70246",9100.0,400.0,890.0,3300.0,29.0,25000.0,1989-07-06,7.0
" ""70246",9100.0,400.0,890.0,3300.0,29.0,25000.0,1989-07-06,7.0
" ""70247",630.0,19.0,43.0,440.0,5.5,2800.0,1989-07-13,7.0
" ""7028",1037.0,88.0,57.0,926.0,2.0,4700.0,1978-12-20,8.2
" ""7029",1453.0,9.0,10.0,1220.0,7.0,5600.0,1978-12-20,7.81
" ""7035",6020.0,192.0,464.0,3921.0,2.0,19700.0,1978-12-20,7.99
" ""70857",97.0,90.0,8.7,56.0,3.8,740.0,1988-04-15,8.4
" ""70857",96.0,86.0,8.0,49.0,4.9,740.0,1989-04-11,7.9
" ""70857",97.0,87.0,7.3,49.0,3.4,750.0,1990-04-10,7.4
" ""70857",97.0,86.0,7.2,49.0,3.3,750.0,1993-03-04,7.4
" ""70857",96.0,86.0,7.2,47.0,3.5,740.0,1996-06-04,7.8
" ""70857",85.0,89.0,7.0,50.0,3.0,687.0,2002-03-04,7.81
" ""70857",94.0,90.0,8.1,48.0,3.7,730.0,2008-09-08,7.5
" ""70909",1250.0,43.0,89.0,736.0,14.0,4480.0,1978-04-04,7.03
" ""70909",2300.0,19.0,150.0,1400.0,20.0,7500.0,1985-12-11,8.4
" ""70909",2500.0,28.0,170.0,1500.0,22.0,7800.0,1986-10-15,8.6
" ""70909",2300.0,12.0,130.0,1400.0,21.0,7500.0,1986-04-08,8.6
" ""70909",2300.0,12.0,140.0,1400.0,23.0,7400.0,1987-10-26,8.3
" ""70909",2600.0,36.0,180.0,1400.0,22.0,8200.0,1987-03-11,8.5
" ""70910",2690.0,106.0,236.0,1472.0,24.0,8950.0,1978-04-21,7.09
" ""70910",2600.0,110.0,230.0,1500.0,24.0,8700.0,1985-12-11,7.4
" ""70910",2700.0,100.0,230.0,1500.0,27.0,8800.0,1986-10-15,7.0
" ""70910",3200.0,120.0,280.0,1700.0,27.0,9900.0,1986-04-08,7.3
" ""70910",2500.0,100.0,210.0,1400.0,29.0,8300.0,1987-10-26,7.7
" ""70910",3200.0,100.0,240.0,1500.0,25.0,9600.0,1987-03-11,7.9
" ""70911",9000.0,1050.0,547.0,5010.0,122.0,27200.0,2011-12-05,7.05
" ""70912",6340.0,266.0,391.0,3340.0,77.0,17600.0,2011-11-30,3.77
" ""71062",9200.0,390.0,600.0,5000.0,110.0,26000.0,1988-09-06,8.0
" ""71062",8900.0,380.0,590.0,4900.0,110.0,26000.0,1988-09-07,7.93
" ""71062",8900.0,380.0,590.0,4900.0,110.0,26000.0,1988-09-07,7.93
" ""71062",9100.0,390.0,600.0,5000.0,110.0,26000.0,1988-09-07,7.93
" ""71062",9100.0,330.0,510.0,4500.0,110.0,26000.0,1991-06-19,7.9
" ""71105",13000.0,560.0,940.0,7100.0,91.0,34000.0,1988-01-06,7.0
" ""71106",18000.0,550.0,1300.0,9200.0,110.0,44000.0,1988-01-06,6.9
" ""71129",5300.0,50.0,390.0,3300.0,46.0,17000.0,1985-12-10,8.4
" ""71129",7400.0,69.0,550.0,4600.0,66.0,22000.0,1985-06-26,7.8
" ""71129",7500.0,55.0,540.0,4800.0,63.0,22000.0,1986-10-15,8.7
" ""71129",5700.0,270.0,570.0,3200.0,26.0,17000.0,1986-04-08,7.3
" ""71129",8200.0,55.0,540.0,4500.0,64.0,22000.0,1987-10-13,8.7
" ""71129",7500.0,58.0,530.0,4600.0,69.0,22000.0,1987-03-11,8.6
" ""71148",80.0,3.0,13.0,78.0,2.0,518.0,2009-07-16,9.22
" ""71149",183.0,38.0,34.0,87.0,3.0,938.0,2009-07-17,7.21
" ""71184",487.0,11.0,31.0,290.0,4.0,1648.0,1971-01-12,8.5
" ""71184",131.0,8.0,11.0,86.0,2.0,560.0,1977-08-31,8.0
" ""71184",200.0,18.0,23.0,115.0,3.0,900.0,1978-12-11,8.12
" ""71184",128.0,8.0,9.0,87.0,2.0,567.0,1978-05-03,8.09
" ""71184",781.0,81.0,85.0,360.0,6.0,2850.0,1979-01-30,7.35
" ""71184",834.0,83.0,91.0,387.0,6.0,3000.0,1979-05-22,8.2
" ""71184",110.0,15.0,15.0,73.0,2.8,570.0,1983-08-17,7.5
" ""71184",110.0,11.0,11.0,78.0,1.9,520.0,1984-12-13,7.4
" ""71184",82.0,14.0,13.0,69.0,1.5,500.0,1985-04-10,8.1
" ""71184",93.0,11.0,13.0,73.0,1.9,520.0,1985-09-11,7.6
" ""71184",78.0,9.2,11.0,65.0,2.1,440.0,1986-01-22,7.8
" ""71187",538.0,25.0,38.0,250.0,9.0,1895.0,1971-01-16,7.9
" ""71187",598.0,75.0,60.0,303.0,7.0,2300.0,1974-10-10,8.1
" ""71187",271.0,10.0,23.0,139.0,13.0,983.0,1977-09-01,7.13
" ""71187",604.0,65.0,61.0,323.0,7.0,2250.0,1978-12-07,8.4
" ""71187",300.0,10.0,23.0,149.0,12.0,1105.0,1978-05-03,7.1
" ""71187",602.0,77.0,60.0,304.0,6.0,2350.0,1979-01-24,8.24
" ""71187",600.0,75.0,61.0,303.0,6.0,2320.0,1979-05-22,8.05
" ""71187",600.0,84.0,60.0,320.0,7.0,2400.0,1983-08-16,7.2
" ""71190",658.0,24.0,52.0,328.0,8.0,2278.0,1971-01-12,7.82
" ""71190",722.0,41.0,75.0,315.0,7.0,2400.0,1974-10-10,7.1
" ""71190",721.0,29.0,67.0,312.0,7.0,2230.0,1977-09-01,6.89
" ""71190",733.0,38.0,76.0,331.0,7.0,2390.0,1978-12-07,8.01
" ""71190",729.0,30.0,70.0,316.0,7.0,2400.0,1978-05-08,7.27
" ""71190",730.0,30.0,74.0,320.0,7.2,2500.0,1983-08-09,7.5
" ""71192",509.0,114.0,46.0,237.0,6.0,2120.0,1975-05-22,7.64
" ""71192",520.0,115.0,47.0,245.0,5.0,2240.0,1975-07-14,7.7
" ""71192",513.0,75.0,45.0,238.0,5.0,1930.0,1975-08-18,8.44
" ""71192",505.0,113.0,48.0,227.0,5.0,2040.0,1975-09-17,7.59
" ""71192",508.0,115.0,47.0,231.0,6.0,2110.0,1976-01-15,7.88
" ""71192",513.0,102.0,45.0,233.0,6.0,2010.0,1976-02-11,7.81
" ""71192",530.0,100.0,47.0,241.0,6.0,2150.0,1976-03-30,7.81
" ""71192",524.0,100.0,47.0,238.0,5.0,1990.0,1977-11-29,8.0
" ""71192",522.0,82.0,47.0,239.0,6.0,1870.0,1977-08-30,8.24
" ""71192",522.0,101.0,47.0,242.0,6.0,2050.0,1978-02-09,7.92
" ""71192",628.0,107.0,52.0,273.0,6.0,2350.0,1978-04-04,7.5
" ""71192",534.0,108.0,48.0,248.0,6.0,2130.0,1978-05-02,8.13
" ""71192",536.0,104.0,47.0,249.0,6.0,2155.0,1978-07-06,8.0
" ""71192",535.0,86.0,47.0,258.0,6.0,2090.0,1978-09-12,8.2
" ""71192",805.0,103.0,66.0,412.0,10.0,2900.0,1982-02-24,7.65
" ""71192",530.0,84.0,46.0,250.0,6.2,2100.0,1983-06-20,7.8
" ""71192",510.0,110.0,46.0,240.0,5.4,2100.0,1983-08-09,7.5
" ""71192",510.0,110.0,46.0,240.0,5.4,2100.0,1983-08-09,7.5
" ""71192",550.0,110.0,49.0,250.0,6.0,2200.0,1987-11-11,8.0
" ""71192",520.0,100.0,47.0,240.0,5.1,2000.0,1988-11-22,7.3
" ""71192",300.0,51.0,23.0,210.0,5.5,1400.0,1988-04-28,8.0
" ""71192",510.0,97.0,42.0,220.0,4.7,2000.0,1989-11-23,7.2
" ""71192",510.0,100.0,44.0,230.0,4.6,2000.0,1990-12-12,7.6
" ""71192",510.0,110.0,47.0,230.0,4.7,2100.0,1991-12-04,7.4
" ""71192",500.0,150.0,48.0,230.0,5.1,2000.0,1992-12-15,7.2
" ""71192",510.0,120.0,45.0,220.0,5.0,2000.0,1993-11-17,7.3
" ""71192",500.0,160.0,48.0,210.0,5.3,2000.0,1994-11-14,7.2
" ""71192",500.0,110.0,50.0,250.0,5.6,2200.0,1995-12-06,7.3
" ""71192",502.0,100.0,47.0,235.0,7.0,1740.0,2002-12-15,7.29
" ""71194",320.0,65.0,29.0,160.0,4.6,1400.0,1985-02-11,8.1
" ""71194",370.0,76.0,34.0,200.0,6.2,1600.0,1986-05-07,8.1
" ""71194",390.0,99.0,36.0,180.0,4.8,1700.0,1987-11-06,8.4
" ""71194",400.0,100.0,38.0,190.0,4.9,1700.0,1988-11-22,7.4
" ""71194",510.0,100.0,47.0,220.0,3.9,2100.0,1988-04-28,7.5
" ""71194",380.0,94.0,32.0,170.0,4.1,1700.0,1989-11-23,7.4
" ""71194",380.0,98.0,35.0,180.0,3.9,1700.0,1990-12-12,7.6
" ""71194",410.0,100.0,39.0,190.0,4.1,1800.0,1991-12-04,7.5
" ""71194",380.0,120.0,34.0,170.0,4.1,1700.0,1992-12-15,7.3
" ""71194",370.0,140.0,35.0,170.0,4.3,1600.0,1993-11-17,7.3
" ""71194",390.0,180.0,37.0,170.0,4.6,1700.0,1994-11-15,7.2
" ""71194",410.0,110.0,41.0,200.0,4.9,1800.0,1995-12-12,7.3
" ""71194",440.0,99.0,40.0,200.0,4.3,1900.0,2000-12-15,7.2
" ""71194",486.0,108.0,47.0,224.0,7.0,1670.0,2002-12-16,7.32
" ""71194",795.0,151.0,73.0,277.0,8.0,2650.0,2003-04-14,7.25
" ""71194",420.0,85.0,30.0,150.0,4.0,1700.0,2018-11-28,7.07
" ""71194",430.0,91.0,31.0,170.0,4.4,1700.0,2019-10-08,7.09
" ""71195",310.0,64.0,34.0,160.0,5.6,1200.0,1983-11-29,8.1
" ""71195",80.0,28.0,18.0,51.0,3.2,510.0,1983-04-20,8.2
" ""71195",310.0,28.0,32.0,190.0,5.4,1400.0,1984-02-28,8.2
" ""71195",310.0,31.0,32.0,180.0,5.3,1400.0,1984-02-29,8.2
" ""71195",310.0,28.0,31.0,180.0,5.3,1400.0,1984-03-01,8.0
" ""71195",310.0,74.0,32.0,180.0,5.2,1600.0,1984-03-02,7.9
" ""71195",300.0,77.0,32.0,180.0,5.1,1500.0,1986-05-07,8.2
" ""71195",310.0,78.0,32.0,180.0,5.1,1500.0,1987-11-06,7.9
" ""71195",310.0,79.0,33.0,190.0,5.3,1500.0,1988-11-22,7.8
" ""71195",320.0,80.0,32.0,190.0,4.8,1500.0,1989-11-23,7.9
" ""71195",320.0,75.0,30.0,180.0,5.0,1500.0,1990-12-12,7.7
" ""71195",320.0,78.0,33.0,180.0,5.0,1500.0,1991-12-04,7.9
" ""71195",320.0,75.0,31.0,180.0,4.8,1500.0,1992-12-15,7.8
" ""71195",320.0,73.0,31.0,180.0,4.9,1500.0,1993-11-18,7.6
" ""71195",320.0,71.0,29.0,170.0,4.8,1500.0,1994-11-15,7.6
" ""71195",320.0,84.0,35.0,200.0,5.9,1600.0,1995-12-12,7.7
" ""71195",320.0,75.0,31.0,180.0,5.0,1500.0,2000-12-15,7.7
" ""71195",310.0,84.0,33.0,144.0,6.0,1030.0,2002-12-13,7.79
" ""71195",330.0,67.0,28.0,150.0,5.0,1500.0,2018-11-28,7.49
" ""71195",350.0,71.0,30.0,170.0,5.3,1500.0,2019-10-08,7.5
" ""71200",450.0,99.0,43.0,240.0,5.3,1900.0,1984-10-29,8.0
" ""71200",510.0,80.0,44.0,260.0,5.6,2000.0,1985-03-06,7.9
" ""71200",470.0,83.0,46.0,260.0,6.4,2000.0,1985-05-16,8.03
" ""71200",460.0,74.0,42.0,260.0,6.2,1900.0,1985-05-16,8.03
" ""71200",460.0,96.0,44.0,260.0,6.2,2000.0,1985-05-16,8.03
" ""71200",470.0,79.0,43.0,260.0,6.4,1900.0,1985-05-16,8.03
" ""71200",470.0,75.0,44.0,270.0,6.4,2000.0,1985-05-16,8.03
" ""71200",470.0,78.0,42.0,260.0,6.5,2000.0,1985-05-16,8.03
" ""71200",470.0,84.0,42.0,260.0,6.5,2100.0,1985-05-16,8.03
" ""71200",460.0,38.0,43.0,260.0,5.4,1800.0,1985-05-06,7.86
" ""71200",470.0,100.0,46.0,260.0,5.7,2000.0,1985-05-06,7.86
" ""71200",480.0,100.0,46.0,260.0,5.9,2100.0,1985-05-06,7.86
" ""71200",470.0,88.0,46.0,260.0,6.5,2000.0,1985-05-06,7.86
" ""71200",470.0,74.0,47.0,260.0,6.3,2000.0,1985-05-06,7.86
" ""71200",460.0,98.0,46.0,260.0,6.1,2000.0,1985-05-06,7.86
" ""71200",460.0,59.0,38.0,260.0,6.1,1800.0,1985-05-06,7.86
" ""71200",480.0,74.0,43.0,250.0,6.9,2000.0,1987-11-11,7.9
" ""71200",460.0,92.0,42.0,240.0,6.1,2000.0,1988-11-22,7.7
" ""71200",470.0,83.0,43.0,250.0,6.1,2000.0,1988-04-28,7.8
" ""71200",450.0,72.0,42.0,240.0,5.3,1800.0,1989-11-23,7.5
" ""71200",450.0,95.0,39.0,220.0,4.6,2000.0,1990-12-12,7.4
" ""71200",450.0,97.0,41.0,230.0,4.9,1900.0,1991-12-04,7.5
" ""71200",450.0,98.0,40.0,220.0,4.7,2000.0,1992-12-15,7.5
" ""71200",460.0,92.0,39.0,230.0,4.7,2000.0,1993-11-17,7.3
" ""71200",450.0,98.0,40.0,230.0,4.9,2000.0,1994-11-14,7.3
" ""71200",450.0,100.0,44.0,250.0,5.7,2000.0,1995-12-06,7.4
" ""71200",450.0,94.0,39.0,230.0,4.8,2000.0,1996-12-23,7.4
" ""71200",450.0,100.0,42.0,240.0,6.0,2000.0,1997-11-11,7.5
" ""71200",440.0,90.0,36.0,210.0,4.8,2000.0,1998-12-10,7.3
" ""71200",450.0,93.0,40.0,230.0,4.9,1900.0,1999-11-30,7.3
" ""71200",450.0,87.0,37.0,220.0,4.8,2000.0,2001-12-14,7.2
" ""71200",440.0,84.0,38.0,230.0,4.5,2000.0,2002-10-28,6.9
" ""71200",454.0,100.0,42.0,242.0,7.0,1900.0,2003-11-27,7.58
" ""71200",467.0,100.0,45.0,277.0,7.0,1930.0,2005-11-30,7.39
" ""71200",480.0,97.0,44.0,234.0,7.0,2030.0,2006-11-15,7.24
" ""71200",462.0,89.0,46.0,248.0,7.0,1830.0,2007-01-11,7.24
" ""71200",578.0,96.0,44.0,300.0,7.0,2020.0,2007-12-11,7.39
" ""71201",480.0,23.0,30.0,320.0,15.0,2100.0,1985-05-01,7.9
" ""71201",580.0,120.0,56.0,270.0,6.4,2400.0,1985-05-01,7.9
" ""71201",500.0,95.0,43.0,230.0,5.4,2100.0,1985-05-01,7.9
" ""71201",410.0,86.0,39.0,210.0,5.0,1800.0,1985-05-01,7.9
" ""71201",340.0,83.0,33.0,180.0,3.9,1600.0,1985-05-01,7.9
" ""71201",320.0,32.0,30.0,160.0,4.3,1500.0,1985-05-01,7.9
" ""71201",310.0,53.0,32.0,170.0,4.9,1500.0,1985-07-05,8.03
" ""71201",340.0,68.0,33.0,190.0,5.3,1600.0,1985-07-05,8.03
" ""71201",320.0,33.0,32.0,190.0,5.2,1400.0,1985-07-05,8.03
" ""71201",350.0,62.0,32.0,190.0,5.4,1600.0,1985-07-05,8.03
" ""71201",310.0,63.0,31.0,180.0,5.4,1500.0,1985-07-05,8.03
" ""71201",330.0,50.0,31.0,190.0,5.3,1500.0,1985-07-05,8.03
" ""71201",320.0,29.0,29.0,190.0,6.0,1300.0,1987-11-06,8.1
" ""71201",310.0,76.0,32.0,190.0,5.7,1600.0,1988-11-21,8.0
" ""71201",330.0,21.0,30.0,190.0,5.5,1300.0,1988-04-22,7.7
" ""71201",320.0,78.0,31.0,190.0,5.7,1600.0,1989-11-22,7.9
" ""71201",330.0,65.0,33.0,190.0,5.4,1600.0,1990-12-12,7.6
" ""71201",320.0,78.0,32.0,190.0,5.4,1500.0,1991-12-04,7.8
" ""71201",320.0,76.0,31.0,180.0,5.3,1600.0,1992-12-15,7.8
" ""71201",320.0,75.0,31.0,190.0,5.3,1600.0,1993-11-17,7.8
" ""71201",320.0,79.0,31.0,190.0,5.6,1600.0,1994-11-15,7.7
" ""71201",320.0,81.0,33.0,200.0,6.2,1600.0,1995-12-06,7.7
" ""71201",312.0,76.0,32.0,208.0,9.0,1340.0,2002-12-16,7.67
" ""71202",580.0,110.0,53.0,280.0,6.1,2300.0,1985-07-15,7.3
" ""71202",290.0,67.0,23.0,210.0,5.1,1500.0,1985-07-04,7.57
" ""71202",1300.0,200.0,110.0,520.0,9.4,4200.0,1985-07-04,7.57
" ""71202",1200.0,190.0,110.0,530.0,11.0,4300.0,1985-07-04,7.57
" ""71202",750.0,130.0,69.0,360.0,7.5,2900.0,1985-07-04,7.57
" ""71202",350.0,84.0,37.0,190.0,4.5,1600.0,1985-07-04,7.57
" ""71202",370.0,85.0,37.0,210.0,5.6,1700.0,1985-07-04,7.57
" ""71202",740.0,89.0,66.0,370.0,7.4,2900.0,1985-07-05,7.84
" ""71202",460.0,78.0,42.0,240.0,5.6,2000.0,1985-07-05,7.84
" ""71202",270.0,59.0,29.0,170.0,4.4,1400.0,1985-07-05,7.84
" ""71202",290.0,45.0,30.0,180.0,4.8,1400.0,1985-07-05,7.84
" ""71202",280.0,46.0,25.0,190.0,5.3,1400.0,1985-07-05,7.84
" ""71202",290.0,46.0,23.0,210.0,5.6,1400.0,1986-05-07,8.0
" ""71202",290.0,46.0,23.0,210.0,5.5,1400.0,1987-11-06,8.4
" ""71202",300.0,57.0,25.0,210.0,6.4,1500.0,1988-11-23,8.1
" ""71202",300.0,51.0,23.0,210.0,5.5,1400.0,1988-04-28,8.0
" ""71202",300.0,58.0,26.0,230.0,6.2,1500.0,1989-12-12,8.1
" ""71202",290.0,63.0,22.0,200.0,5.3,1500.0,1990-12-13,7.9
" ""71202",290.0,64.0,23.0,200.0,5.0,1400.0,1991-12-03,8.0
" ""71202",300.0,62.0,22.0,200.0,5.0,1500.0,1992-12-17,7.7
" ""71202",290.0,61.0,22.0,200.0,5.0,1500.0,1993-11-19,7.6
" ""71202",300.0,59.0,23.0,200.0,5.7,1500.0,1994-11-17,7.8
" ""71202",310.0,62.0,25.0,220.0,5.9,1500.0,1995-12-15,7.9
" ""71202",290.0,63.0,22.0,200.0,5.2,1500.0,2000-12-05,7.6
" ""71202",311.0,65.0,24.0,218.0,8.0,1300.0,2002-12-17,7.81
" ""71202",271.0,58.0,22.0,242.0,6.0,1500.0,2009-06-22,7.72
" ""71204",430.0,90.0,44.0,230.0,5.7,1900.0,1986-05-07,7.6
" ""71204",450.0,94.0,45.0,230.0,5.8,1900.0,1987-11-06,8.2
" ""71204",470.0,95.0,46.0,240.0,6.1,2000.0,1988-11-23,7.9
" ""71204",470.0,93.0,46.0,240.0,5.8,2000.0,1988-04-28,7.9
" ""71204",480.0,100.0,48.0,240.0,5.5,2000.0,1989-12-12,7.4
" ""71204",480.0,98.0,47.0,240.0,5.3,2000.0,1990-12-13,7.5
" ""71204",480.0,100.0,48.0,230.0,5.1,2000.0,1991-12-03,7.3
" ""71204",440.0,88.0,41.0,210.0,5.0,1900.0,1992-12-17,7.2
" ""71204",500.0,100.0,47.0,230.0,5.4,2100.0,1993-11-19,7.2
" ""71204",490.0,100.0,49.0,230.0,5.7,2100.0,1994-11-17,7.4
